opendate,trade,changeratio,turnover,netamount,ratioamount
2024-06-07,32.7500,-0.0404336,225.571,-287605667.1800,-0.202109
2024-06-06,34.1300,0.0345559,305.973,306185501.3100,0.151989
2024-06-05,32.9900,-0.0184469,160.804,-34757670.0900,-0.0338687
2024-06-04,33.6100,0.00478326,195.471,105633997.7600,0.0844788
2024-06-03,33.4500,0.0704,379.519,440928213.7300,0.183682
2024-05-31,31.2500,0.00321027,116.961,35277405.0200,0.0505634
2024-05-30,31.1500,0.00192988,107.405,64330307.2100,0.100818
2024-05-29,31.1000,0,128.476,46240580.1700,0.0599611
2024-05-28,31.1000,-0.0326594,175.766,-233625923.6800,-0.220794
2024-05-27,32.1500,0.0291293,210.278,-72041340.7000,-0.0565285
2024-05-24,31.2400,-0.0283048,251.241,-65343417.7200,-0.0422913
2024-05-23,32.1500,0.00218204,178.791,6980055.3000,0.00632271
2024-05-22,32.0800,-0.0150445,139.769,-51640057.2600,-0.0599399
2024-05-21,32.5700,0.000614439,155.461,53571740.4100,0.0554109
2024-05-20,32.5500,0.0200564,186.675,68197183.8000,0.0592746
2024-05-17,32.4100,-0.0142944,209.017,-121948483.7400,-0.0952091
2024-05-16,32.8800,0.0320151,284.288,128596229.2700,0.0717648
2024-05-15,31.8600,0.0152964,201.063,72036277.7600,0.058348
2024-05-14,31.3800,-0.0150659,198.314,-58321137.9500,-0.0482168
2024-05-13,31.8600,0.0149729,182.742,95777773.0500,0.0859406
2024-05-10,31.3900,-0.0233354,190.538,-170332687.9100,-0.149283
2024-05-09,32.1400,-0.00771843,190.491,-87997598.9500,-0.0758584
2024-05-08,32.4000,-0.00552486,166.298,-3884214.0400,-0.00375912
2024-05-07,32.5800,-0.01571,247.568,33703363.9400,0.0216164
2024-05-06,33.1000,-0.0119403,243.059,19670118.9300,0.0126949
2024-04-30,33.5000,-0.000894721,263.372,56731016.6500,0.0331814
2024-04-29,33.5300,0.011158,255.349,49083005.9900,0.0299943
2024-04-26,33.1600,0.0658952,382.183,417064866.6100,0.173246
2024-04-25,31.1100,-0.0104962,200.864,27543973.3000,0.0230726
2024-04-24,31.4400,0.0639594,361.42,353492240.9100,0.166788
2024-04-23,29.5500,0.0292581,269.803,86428462.7000,0.0563073
2024-04-22,28.7100,-0.042042,333.874,102725816.6700,0.0574777
2024-04-19,29.9700,-0.0307245,232.612,-167412471.8800,-0.125647
2024-04-18,30.9200,-0.00929189,236.361,-125868721.8900,-0.0902051
2024-04-17,31.2100,0.0480188,292.239,45114971.4100,0.0262543
2024-04-16,29.7800,-0.0242464,244.875,-148124455.7800,-0.105108
2024-04-15,30.4900,0.0082672,243.263,17208522.9100,0.0121382
2024-04-12,30.2400,0.0503647,369.766,453346264.3400,0.212495
2024-04-11,28.7900,-0.0113324,176.069,-81383184.4900,-0.0826081
2024-04-10,29.1200,-0.0208473,203.389,-1824310.9000,-0.00161567
2024-04-09,29.7400,-0.00932712,157.988,-9559264.4400,-0.0107023
2024-04-08,30.0200,0.0135044,242.697,73956304.2800,0.0527533
2024-04-03,29.6200,-0.0364346,289.121,-155173519.4500,-0.0941336
2024-04-02,30.7400,-0.0333333,270.964,-264864278.2200,-0.164402
2024-04-01,31.7400,0.0516899,341.513,188915236.5100,0.0929986
2024-03-29,30.1800,-0.00919238,236.208,-103813556.0300,-0.0768016
2024-03-28,30.4600,0.012633,422.21,-19717432.7200,-0.00795522
2024-03-27,30.0800,-0.0327974,355.649,6842769.9700,0.00333537
2024-03-26,31.1000,0.0291198,564.267,-68363659.5300,-0.0201008
2024-03-25,30.2200,-0.0508794,400.152,70044073.5600,0.0298765
2024-03-22,31.8400,0.00346675,209.32,51255420.3300,0.0403333
2024-03-21,31.7300,-0.0239926,202.215,-205903784.5900,-0.166352
2024-03-20,32.5100,0.00712516,272.567,-70379660.3300,-0.0417188
2024-03-19,32.2800,-0.0221145,247.242,-86986539.6900,-0.0569404
2024-03-18,33.0100,0.0512739,412.49,-39348639.4600,-0.0152453
2024-03-15,31.4000,0.0431894,387.207,212094962.5800,0.0939807
2024-03-14,30.1000,0.00837521,335.582,197021973.9100,0.103588
2024-03-13,29.8600,0.0108328,423.283,167611218.5700,0.0686565
2024-03-12,29.5400,-0.0592357,483.013,-299551075.0400,-0.109503
2024-03-11,31.4000,-0.010712,476.769,-56540463.3600,-0.0203555
2024-03-08,31.7400,0.100173,462.977,944002010.3900,0.348228
2024-03-07,28.8500,0.016561,324.683,93019981.9200,0.0511976
2024-03-06,28.3800,0.00211864,258.596,5381671.8600,0.00387749
2024-03-05,28.3200,-0.000705716,352.075,-49582449.7600,-0.0257572
2024-03-04,28.3400,0.04,331.232,-25438517.0900,-0.0143334
